IATA,ICAO,Airport Name,Country Code
NOB,MRNS,Nosara Beach,CR
NOC,EIKN,Ireland West Airport Knock,IE
NOD,EDWS,Norden Norddeich Airport,DE
NOG,MMNG,Nogales,MX
NOJ,USRO,Nojabrxsk Airport,RU
NOK,SWXV,Nova Xavantina,BR
NON,NGTO,Nonouti,KI
NOP,LTCM,Sinop Airport - Turkey,TR
NOR,BINF,Nordfjordur,IS
NOS,FMNN,Fascene Airport,MG
NOT,KDVO,Novato,US
NOU,NWWW,Tontouta Airport,NC
NOV,FNHU,Huambo,AO
NOZ,UNWW,Novokuznetsk Airport,RU
NPA,KNPA,Pensacola NAS,US
NPE,NZNR,Hawkes Bay Airport,NZ
NPH,U14,Nephi,US
NPL,NZNP,New Plymouth Airport,NZ
NPO,WIOG,Nangapinoh,ID
NPP,YNPB,Napperby,AU
NPR,SJNP,Novo Progresso Municipal,BR
NPT,KUUU,State,US
NPY,HTMP,Mpanda Airport,TZ
NQA,KNQA,Millington Regional Jetport,US
NQI,KNQI,NAS,US
NQL,SWNQ,Niquelandia,BR
NQN,SAZN,Presidente Peron International Airport,AR
NQT,EGBN,Nottingham Airport,GB
NQU,SKNQ,Nuqui,CO
NQX,KNQX,Key West NAS /Boca Chica Field (private U. S. Navy ),US
NQY,EGHQ,Newquay Cornwall Airport,GB
NQZ,UACC,Nursultan Nazarbayev International Airport,KZ
NRA,YNAR,Narrandera,AU
NRB,KNRB,Mayport Naval Station (Adm David L Mcdonald Field),US
NRC,KNRC,Aux Field,US
NRD,EDWY,Norderney,DE
NRE,WAPG,Namrole,ID
NRG,YNRG,Narrogin,AU
NRI,3O9,Shangri-la,US
NRK,ESSP,Kungsangen Airport,SE
NRL,EGEN,North Ronaldsay Airport,GB
NRM,GANK,Nara,ML
NRN,EDLV,Weeze Airport,DE
NRR,TJRV,Roosevelt NAS,PR
NRS,KNRS,Imperial Beach Nolf (Ream Field),US
NRT,RJAA,Narita International Airport,JP
NSE,KNSE,Whiting Field NAS,US
NSH,OINN,Now Shahr Airport,IR
NSI,FKYS,Nsimalen Airport,CM
NSK,UOOO,Noril'sk Airport,RU
NSL,KDVP,Slayton Municipal,US
NSM,YNSM,Norseman,AU
NSN,NZNS,Nelson Airport,NZ
NSO,YSCO,Scone,AU
NSR,SWKY,São Raimundo Nonato Airport,BR
NST,VTSF,Nakhon Si Thammarat Airport,TH
NSV,YNSH,Noosaville,AU
NSY,LICZ,NAS Sigonella,IT
NTB,ENNO,Notodden Airport,NO
NTD,KNTD,Point Mugu NAS (Naval Base Ventura County,US
NTE,LFRS,Nantes Atlantique Airport,FR
NTG,ZSNT,Nantong Xingdong Airport,CN
NTI,WASB,Bintuni,ID
NTJ,41U,Manti-Ephraim,US
NTL,YWLM,Newcastle Airport,AU
NTN,YNTN,Normanton Airport,AU
NTO,GVAN,Santo Antao,CV
NTQ,RJNW,Noto Airport,JP
NTR,MMAN,Aeropuerto del Norte International Airport,MX
NTT,NFTP,Kuini Lavenia,TO
NTU,KNTU,NAS,US
NTX,WIDO,Natuna Ranai,ID
NTY,FAPN,Pilanesberg International Airport,ZA
NUB,YNUM,Numbulwar,AU
NUD,HSNH,En Nahud,SD
NUE,EDDN,Nuremberg Airport,DE
NUG,AYNI,Nuguria,PG
NUI,PAQT,Nuiqsut Airport,US
NUK,NTGW,Nukutavake,PF
NUL,PANU,Nulato Airport,US
NUM,OENN,Neom Airport,SA
NUP,PPIT,Nunapitchuk,US
NUQ,KNUQ,Moffett Field,US
NUR,YNUB,Nullarbor,AU
NUS,NVSP,Norsup Airport,VU
NUU,HKNK,Nakuru,KE
NUW,KNUW,Whidbey Island NAS (Ault Field),US
NUX,USMU,Novy Urengoy Airport,RU
NVA,SKNV,Benito Salas Airport,CO
NVG,MNNG,Nueva Guinea,NI
NVI,UTSA,Navoi Airport,UZ
NVN,KO02,Nervino,US
NVP,SWNA,Novo Aripuana,BR
NVR,ULNN,Novgorod,RU
NVS,LFQG,Nevers,FR
NVT,SBNF,Navegantes Airport,BR
NVY,VONV,Neyveli,IN
NWA,FMCI,Moheli,KM
NWI,EGSH,Norwich International Airport,GB
NYA,USHN,Nyagan Airport,RU
NYE,HKNI,Nyeri,KE
NYI,DGSN,Sunyani,GH
NYK,HKNL,Nanyuki,KE
NYM,USMM,Nadym Airport,RU
NYN,YNYN,Nyngan,AU
NYO,ESKN,Stockholm Skavsta Airport,SE
NYR,UENN,Nyurba Airport,RU
NYT,VYNT,Nay Pyi Taw Airport,MM
NYU,VYBG,Nyaung U Airport,MM
NYW,VYMY,Monywar Airport,MM
NZA,FNZG,Nzagi,AO
NZC,SPZA,Maria Reiche Neuman Airport,PE
NZE,GUNZ,Nzerekore,GN
NZH,ZBMZ,Manzhouli Airport,CN
NZL,ZBZL,Zhalantun Chengjisihan Airport,CN
NZY,KNZY,North Island NAS,US
OAA,OASH,Shank Air Base,AF
OAG,YORG,Orange Airport,AU
OAH,OASD,Shindand Air Base,AF
OAI,OAIX,Bagram,AF
OAJ,KOAJ,Albert J Ellis Airport,US
OAK,KOAK,San Francisco Bay Oakland International Airport,US
OAL,SSKW,Cacoal Airport,BR
OAM,NZOU,Oamaru,NZ
OAN,MHOA,Olanchito,HN
OAR,KOAR,Marina Municipal,US
OAS,OASA,Sharana Air Base,AF
OAX,MMOX,Xoxocotlan Airport,MX
OAZ,OAZI,Camp Bastion,AF
OBC,HDOB,Obock,DJ
OBD,WABR,Obano,ID
OBE,KOBE,County,US
OBF,EDMO,Oberpfaffenhofen,DE
OBI,SNTI,Obidos,BR
OBM,AYMB,Morobe,PG
OBN,EGEO,Oban Airport,GB
OBO,RJCB,Tokachi-Obihiro Airport,JP
OBS,LFHO,Vals-Lanas,FR
OBU,PAOB,Kobuk/Wien Airport,US
OBX,AYOB,Obo,PG
OCA,07FA,Ocean Reef,US
OCC,SECO,Coca Airport,EC
OCE,KOXB,Municipal,US
OCF,KOCF,Taylor Field,US
OCH,KOCH,A L Mangham Jr. Regional,US
OCJ,MKBS,Boscobel,JM
OCM,YBGD,Boolgeeda,AU
OCN,KOKB,Municipal,US
OCV,SKOC,Aguasclaras,CO
OCW,KOCW,Warren Field,US
ODA,FEFW,Ouadda,CF
ODB,LEBA,Cordoba,ES
ODC,O27,Oakdale,US
ODD,YOOD,Oodnadatta,AU
ODE,EKOD,Beldringe,DK
ODH,EGVO,Odiham RAF Station,GB
ODJ,FEGO,Ouanda Djalle,CF
ODL,YCOD,Cordillo Downs,AU
ODN,WBGI,Long Seridan Airport,MY
ODO,UIKB,Bodaybo Airport,RU
ODR,YORV,Ord River,AU
ODS,UKOO,Odessa International Airport,UA
ODW,KOKH,Oak Harbor,US
ODY,VLOS,Oudomxay Airport,LA
OEC,WPOC,Ocussi,TL
OEL,UUOR,Orel,RU
OEM,SMPA,Vincent Fayks,SR
OEO,KOEO,Municipal,US
OER,ESNO,Ornskoldsvik Airport,SE
OES,SAVN,San Antonio Oeste,AR
OFF,KOFF,Offutt Air Force Base,US
OFI,DIOF,Ouango Fitini,CI
OFJ,BIOF,Olafsfjordur,IS
OFK,KOFK,Stefan Field,US
OFU,NSAS,Airstrip,AS
OGA,KOGA,Searle Field,US
OGB,KOGB,Municipal,US
OGD,KOGD,Municipal,US
OGE,AYOG,Ogeranang,PG
OGG,PHOG,Kahului Airport,US
OGL,SYEC,Ogle Airport,GY
OGN,ROYN,Yonaguni Jima,JP
OGO,DIAU,Abengourou,CI
OGR,FTTB,Bongor,TD
OGS,KOGS,Ogdensburg Airport,US
OGU,LTCB,Ordu Giresun Airport,TR
OGX,DAUU,Ain Beida Airport,DZ
OGZ,URMO,Vladikavkaz Airport,RU
OHA,NZOH,Royal Air Force Base,NZ
OHB,FMFE,Ambohibary,MG
OHD,LWOH,Ohrid Airport,MK
OHE,ZYMH,Mohe Airport,CN
OHH,UHSH,Novostroyka Airport,RU
OHI,FYOS,Oshakati,NA
OHO,UHOO,Okhotsk,RU
OHR,EDXY,Wyk Auf Foehr,DE
OHS,OOSH,Sohar Airport,OM
OHT,OPKT,Kohat,PK
OIA,SDOW,Ourilandia,BR
OIC,KOIC,Eaton,US
OIM,RJTO,Oshima,JP
OIR,RJEO,Okushiri Airport,JP
OIT,RJFO,Oita Airport,JP
OJC,KOJC,Johnson Executive,US
OKA,ROAH,Naha Airport,JP
OKB,YORC,Fraser Island,AU
OKC,KOKC,Will Rogers World Airport,US
OKD,RJCO,Okadama Airport,JP
OKE,RJKB,Okino Erabu,JP
OKF,FYOO,Okaukuejo,NA
OKH,EGXJ,Cottesmor RAF,GB
OKI,RJNO,Oki Island,JP
OKJ,RJOB,Okayama Airport,JP
OKK,KOKK,Kokomo,US
OKL,WAJO,Oksibil,ID
OKM,KOKM,Okmulgee,US
OKN,FOGQ,Okondja,GA
OKO,RJTY,Yokota AFB,JP
OKP,AYOJ,Oksapmin,PG
OKQ,WAKO,Okaba,ID
OKR,YYKI,Yorke Island,AU
OKS,KOKS,Oshkosh,US
OKT,UWUK,Oktiabrskij,RU
OKU,FYMO,Mokuti Lodge,NA
OKV,AYOF,Okao,PG
OKY,YBOK,Oakey,AU
OLA,ENOL,Orland,NO
OLB,LIEO,Olbia Costa Smeralda Airport,IT
OLC,SDCG,Sen. Eunice Micheles,BR
OLD,KOLD,Old Town,US
OLF,KOLF,Wolf Point International Airport,US
OLI,BIRF,Rif,IS
OLJ,NVSZ,Olpoi,VU
OLK,SGOL,Fuerte Olimpo,PY
OLL,FCOD,Ollombo,CG
OLM,KOLM,Olympia,US
OLO,LKOL,Olomouc,CZ
OLP,YOLD,Olympic Dam Airport,AU
OLQ,AYOV,Olsobip,PG
OLR,OASL,Salerno Air Base,AF
OLS,KOLS,International,US
OLV,KOLV,Olive Branch Airport,US
OLX,HKOK,Olkiombo Airport,KE
OLZ,UEMO,Olokminsk Airport,RU
OMA,KOMA,Eppley Airfield,US
OMB,FOOH,Omboue,GA
OMC,RPVO,Ormoc,PH
OMD,FYOG,Oranjemund Airport,NA
OME,PAOM,Nome Airport,US
OMF,OJMF,King Hussein,JO
OMG,FYOE,Omega,NA
OMH,OITR,Urmia Airport,IR
OMI,OIAJ,Omidieh,IR
OMK,KOMK,Municipal,US
OMM,OOMX,Marmul,OM
OMO,LQMO,Mostar Airport,BA
OMR,LROD,Oradea Airport,RO
OMS,UNOO,Omsk Airport,RU
ONB,AYQQ,Ononge,PG
OND,FYOA,Ondangwa Airport,NA
ONG,YMTI,Mornington Airport,AU
ONI,WABD,Moanamani,ID
ONJ,RJSR,Odate Noshiro Airport,JP
ONK,UERO,Olenyok Airport,RU
ONL,KONL,Municipal,US
ONO,KONO,Ontario Municipal Airport,US
ONP,KONP,Newport,US
ONQ,LTAS,Zonguldak,TR
ONR,YMNK,Monkira,AU
ONS,YOLW,Onslow Airport,AU
ONT,KONT,Ontario International Airport,US
ONU,NFOL,Ono I Lau,FJ
ONX,MPEJ,Enrique Adolfo Jimenez,PA
OOD,YKDD,Gudai-Darri Airstrip,AU
OOK,PAOO,Toksook Bay Airport,US
OOL,YBCG,Gold Coast Airport,AU
OOM,YCOM,Snowy Mountains Airport,AU
OOR,YMOO,Mooraberree,AU
OOT,NGON,Onotoa,KI
OPA,BIKP,Kopasker,IS
OPB,AYOY,Open Bay,PG
OPF,KOPF,Opa-locka Executive Airport,US
OPI,YOEN,Oenpelli,AU
OPO,LPPR,Porto Airport,PT
OPP,SNSM,Salinópolis Airport,BR
OPS,SBSI,Sinop Airport,BR
OPU,AYBM,Balimo,PG
OPW,FYOP,Opuwa,NA
ORA,SASO,Oran,AR
ORB,ESOE,Orebro-Bofors Airport,SE
ORC,SKOE,Orocue,CO
ORD,KORD,O'Hare International Airport,US
ORE,LFOZ,Orleans,FR
ORF,KORF,Norfolk International Airport,US
ORG,SMZO,Zorg En Hoop,SR
ORH,KORH,Worcester Regional Airport,US
ORJ,SYOR,Orinduik,GY
ORK,EICK,Cork Airport,IE
ORL,KORL,Orlando Executive,US
ORM,EGBK,Northampton,GB
ORN,DAOO,Es Senia Airport,DZ
ORO,MHYR,Yoro,HN
ORP,FBOR,Orapa,BW
ORR,YYOR,Yorketown,AU
ORT,PAOR,Northway,US
ORU,SLOR,Oruro,BO
ORV,PFNO,Robert (Bob) Curtis Memorial Airport,US
ORW,OPOR,Ormara,PK
ORX,SNOX,Oriximina,BR
ORY,LFPO,Paris Orly Airport,FR
OSC,KOSC,Wurtsmith AFB,US
OSD,ESNZ,Are Ostersund Airport,SE
OSE,AYOM,Omora,PG
OSF,UUMO,Ostafyevo International Business Airport,RU
OSG,AYZS,Ossima,PG
OSH,KOSH,Wittman Field,US
OSI,LDOS,Osijek Airport,HR
OSK,ESMO,Oskarshamn,SE
OSL,ENGM,Oslo Airport Gardermoen,NO
OSM,ORBM,Mosul,IQ
OSN,RKSO,Osan AB,KR
OSO,YOSB,Osborne Mine,AU
OSR,LKMT,Mosnov Airport,CZ
OSS,UCFO,Osh Airport,KG
OST,EBOS,Ostend-Bruges International Airport,BE
OSU,KOSU,Ohio State University,US
OSW,UWOR,Orsk Airport,RU
OSY,ENNM,Namsos Airport,NO
OSZ,EPKZ,Koszalin,PL
OTC,FTTL,Bol,TD
OTH,KOTH,Southwest Oregon Regional Airport,US
OTI,WAMR,Pitu,ID
OTJ,FYOW,Otjiwarongo,NA
OTK,KTMK,Tillamook,US
OTL,GQNB,Boutilimit,MR
OTM,KOTM,Industrial,US
OTN,I20,Green,US
OTP,LROP,Bucharest Henri Coanda International Airport,RO
OTR,MRCC,Coto 47,CR
OTU,SKOT,Otu,CO
OTV,AGGQ,Ontong Java,SB
OTZ,PAOT,Ralph Wien Memorial Airport,US
OUA,DFFD,Ouagadougou International Airport,BF
OUD,GMFO,Les Angades Airport,MA
OUE,FCOU,Ouesso,CG
OUG,DFCC,Ouahigouya,BF
OUH,FAOH,Oudtshoorn,ZA
OUK,EGOU,Outer Skerries,GB
OUL,EFOU,Oulu Airport,FI
OUN,KOUN,Max Westheimer,US
OUR,FKKI,Batouri,CM
OUS,SDOU,Ourinhos,BR
OUT,FTTS,Bousso,TD
OUZ,GQPZ,Zouerate,MR
OVA,FMSL,Bekily,MG
OVB,UNNT,Novosibirsk Tolmachevo Airport,RU
OVD,LEAS,Asturias Airport,ES
OVE,KOVE,Oroville,US
OVG,FAOB,Overberg (FAOB),ZA
OVL,SCOV,Ovalle,CL
OVR,SAZF,Olavarria,AR
OVS,USHS,Sovetsky Airport,RU
OWA,KOWA,Owatonna,US
OWB,KOWB,Daviess County Airport,US
OWD,KOWD,Memorial,US
OWK,KOWK,Central Maine Airport of Norridgewock,US
OXB,GGOV,Osvaldo Vieira Airport,GW
OXC,KOXC,Waterbury-oxford,US
OXD,KOXD,Miami University,US
OXF,EGTK,Oxford (Kidlington),GB
OXR,KOXR,Ventura,US
OXY,YMNY,Morney,AU
OYA,SATG,Goya,AR
OYE,FOGO,Oyem,GA
OYG,HUMY,Moyo,UG
OYK,SBOI,Oiapoque,BR
OYL,HKMY,Moyale,KE
OYN,YOUY,Ouyen,AU
OYO,SAZH,Tres Arroyos,AR
OYP,SOOG,St-Georges de lOyapock,GF
OZA,KOZA,Ozona Municipalcipal,US
OZC,RPMO,Labo Airport,PH
OZG,GMAZ,Zagora Airport,MA
OZH,UKDE,Zaporozhye Airport,UA
OZP,LEMO,Moron,ES
OZR,KOZR,Cairns AAF,US
OZZ,GMMZ,Ouarzazate Airport,MA
PAA,VYPA,Pa-an,MM
PAB,VEBU,Bilaspur,IN
PAC,MPMG,Marcos A. Gelabert International Airport,PA
PAD,EDLP,Paderborn Lippstadt Airport,DE
PAE,KPAE,Snohomish County - Paine Field,US
PAF,HUPA,Pakuba,UG
PAG,RPMP,Pagadian Airport,PH
PAH,KPAH,Barkley Regional Airport,US
PAJ,OPPC,Para Chinar,PK
PAK,PHPA,Port Allen,US
PAL,SKPQ,Palanquero,CO
PAM,KPAM,Tyndall AFB,US
PAN,VTSK,Pattani,TH
PAO,KPAO,Palo Alto,US
PAP,MTPP,Toussaint Louverture International Airport,HT
PAQ,PAAQ,Palmer Municipalcipal,US
PAS,LGPA,Paros Airport,GR
PAT,VEPT,Jay Prakash Narayan International Airport,IN
PAU,VYPK,Pauk,MM
PAV,SBUF,Paulo Afonso Airport,BR
PAX,MTPX,Port De Paix,HT
PAY,WBKP,Pamol,MY
PAZ,MMPA,El Tajin National Airport,MX
PBB,SSPN,Paranaiba,BR
PBC,MMPB,Huejotsingo Airport,MX
PBD,VAPR,Porbandar,IN
PBE,SKPR,Puerto Berrio,CO
PBF,KPBF,Grider Field,US
PBG,KPBG,Plattsburgh International Airport,US
PBH,VQPR,Paro Airport,BT
PBI,KPBI,Palm Beach International Airport,US
PBJ,NVSI,Paama,VU
PBL,SVPC,Puerto Cabello,VE
PBM,SMJP,Zanderij International Airport,SR
PBN,FNPA,Porto Amboim,AO
PBO,YPBO,Paraburdoo Airport,AU
PBP,MRIA,Punta Islita,CR
PBQ,SWPM,Pimenta Bueno,BR
PBR,MGPB,Puerto Barrios,GT
PBU,VYPT,Putao,MM
PBV,SWPG,Porto Dos Gauchos,BR
PBX,SWPQ,Porto Alegre Do Norte,BR
PBZ,FAPG,Plettenberg Bay Airport,ZA
PCA,PAOC,Portage Creek,US
PCB,WIHP,Pondok Cabe,ID
PCD,KPDC,Prairie du Chien Municipal Airport,US
PCF,FAPS,Potchefstroom,ZA
PCH,MHPC,Palacios,HN
PCJ,SGLV,Puerto La Victoria,PY
PCL,SPCL,Capitan Rolden Airport,PE
PCN,NZPN,Picton Aerodrome,NZ
PCO,MMPL,Punta Colorada,MX
PCP,FPPR,Principe,ST
PCQ,VLFL,Bounneua,LA
PCR,SKPC,Puerto Carreno Airport,CO
PCS,SNPC,Picos,BR
PCT,39N,Princeton,US
PCU,M13,Pearl River County,US
PDA,SKPD,Puerto Inirida,CO
PDB,4K0,Pedro Bay,US
PDC,NWWQ,Mueo,NC
PDD,FQPO,Ponta de Ouro,MZ
PDE,YPDI,Pandie Pandie,AU
PDF,SNRD,Prado,BR
PDG,WIEE,Minangkabau International Airport,ID
PDI,AYPD,Pindiu,PG
PDK,KPDK,DeKalb Peachtree Airport,US
PDL,LPPD,Joao Paulo II Airport,PT
PDM,MP00,Pedasí Airport,PA
PDN,YPDA,Parndana,AU
PDO,WIPQ,Pendopo,ID
PDP,SULS,Capitan de Corbeta Carlos A. Curbelo International Airport,UY
PDS,MMPG,Piedras Negras International Airport,MX
PDT,KPDT,Eastern Oregon Regional Airport,US
PDU,SUPU,Paysandu,UY
PDV,LBPD,Plovdiv Airport,BG
PDX,KPDX,Portland International Airport,US
PDZ,SVPE,Pedernales,VE
PEA,YPSH,Penneshaw,AU
PEC,PEC,Pelican SPB,US
PED,LKPD,Pardubice Airport,CZ
PEE,USPP,Perm International Airport,RU
PEF,EDCP,Peenemuende,DE
PEG,LIRZ,Sant Egidio Airport,IT
PEH,SAZP,Pehuajo,AR
PEI,SKPE,Matecana International Airport,CO
PEK,ZBAA,Beijing Capital International Airport,CN
PEL,FXPG,Pelaneng,LS
PEM,SPTU,Puerto Maldonado Airport,PE
PEN,WMKP,Penang International Airport,MY
PEQ,KPEQ,Pecos City,US
PER,YPPH,Perth Airport,AU
PES,ULPB,Petrozavodsk Airport,RU
PET,SBPK,Federal Airport,BR
PEU,MHPL,Puerto Lempira,HN
PEV,LHPP,Pecs Pogany,HU
PEW,OPPS,Bacha Khan International Airport,PK
PEX,UUYP,Pechora Airport,RU
PEY,YPNG,Penong,AU
PEZ,UWPP,Penza Airport,RU
PFB,SBPF,Passo Fundo Airport,BR
PFC,KPFC,Pacific City State,US
PFJ,BIPA,Patreksfjordur,IS
PFO,LCPH,Paphos International Airport,CY
PFQ,OITP,Parsabad,IR
PFR,FZVS,Ilebo,CD
PGA,KPGA,Page Airport,US
PGB,AYPC,Pangoa,PG
PGC,W99,Grant County,US
PGD,KPGD,Charlotte County Airport,US
PGF,LFMP,Llabanere Airport,FR
PGH,VIPT,Pantnagar Airport,IN
PGI,FNCH,Chitato,AO
PGK,WIPK,Depati Amir Airport,ID
PGL,KPQL,Jackson County,US
PGM,PGM,Port Graham,US
PGN,AYPG,Pangia,PG
PGO,KPSO,Stevens Field,US
PGQ,WAEM,Buli Airport,ID
PGR,KPGR,Paragould Kirk Field,US
PGU,OIBP,Ala'Marvdasht Airport,IR
PGV,KPGV,Pitt-Greenville Airport,US
PGX,LFBX,Perigueux Airport,FR
PGZ,SBPG,Comte Antonio Amilton Beraldo Airport,BR
PHA,VVPR,Phan Rang,VN
PHB,SBPB,Santos Dumont,BR
PHC,DNPO,Port Harcourt International Airport,NG
PHD,KPHD,Harry Clever Field,US
PHE,YPPD,Port Hedland International Airport,AU
PHF,KPHF,Newport News/Williamsburg International Airport,US
PHI,SNYE,Pinheiro,BR
PHK,KPHK,Palm Beach Co Glades,US
PHL,KPHL,Philadelphia International Airport,US
PHN,KPHN,St Clair County International,US
PHO,PAPO,Point Hope Airport,US
PHP,KPHP,Philip,US
PHQ,YTMO,The Monument Airport,AU
PHS,VTPP,Phitsanulok Airport,TH
PHT,KPHT,Henry County,US
PHW,FAPH,Phalaborwa Airport,ZA
PHX,KPHX,Phoenix Sky Harbor International Airport,US
PHY,VTPB,Phetchabun,TH
PIA,KPIA,Peoria International Airport,US
PIB,KPIB,Hattiesburg-Laurel Regional Airport,US
PIC,MBPI,Pine Cay,TC
PIE,KPIE,St. Petersburg-Clearwater International Airport,US
PIF,RCSQ,Pingtung,TW
PIH,KPIH,Pocatello Regional Airport,US
PIK,EGPK,Glasgow Prestwick Airport,GB
PIL,SGPI,Pilar,PY
PIM,KPIM,Garden Harris County,US
PIN,SWPI,Parintins,BR
PIO,SPSO,Capitan FAP Renan Elias Olivera Airport,PE
PIP,PAPN,Pilot Point,US
PIR,KPIR,Pierre Regional Airport,US
PIS,LFBI,Poitiers-Biard Airport,FR
PIT,KPIT,Pittsburgh International Airport,US
PIU,SPUR,Cap. FAP Guillermo Concha Iberico International Airport,PE
PIV,SNPX,Pirapora,BR
PIW,CZMN,Pikwitonei,CA
PIX,LPPI,Pico Island Airport,PT
PIZ,PPIZ,Dew Station Airport,US
PJA,ESUP,Pajala Airport,SE
PJB,KPAN,Payson,US
PJC,SGPJ,Pedro Juan Caballero,PY
PJG,OPPG,Panjgur,PK
PJM,MRPJ,Puerto Jimenez,CR
PKA,PAPK,Napaskiak Sea Plane Base,US
PKB,KPKB,Wood County Airport,US
PKC,UHPP,Petropavlovsk-Kamchatsky Airport,RU
PKD,KPKD,Park Rapids,US
PKE,YPKS,Parkes Airport,AU
PKF,KPKF,Park Falls,US
PKG,WMPA,Pangkor Airport,MY
PKH,LGHL,Alexion,GR
PKJ,MGPG,Playa Grande,GT
PKK,VYPU,Pakokku,MM
PKN,WAGI,Iskandar Airport,ID
PKO,DBBP,Parakou,BJ
PKP,NTGP,Puka Puka,PF
PKR,VNPK,Pokhara Airport,NP
PKT,YPKT,Port Keats,AU
PKU,WIBB,Sultan Syarif Kasim II International Airport,ID
PKV,ULOO,Pskov Airport,RU
PKW,FBSP,Selebi-Phikwe,BW
PKX,ZBAD,Beijing Daxing International Airport,CN
PKY,WAOP,Tjilik Riwut Airport,ID
PKZ,VLPS,Pakse Airport,LA
PLD,MRCR,Playa Samara,CR
PLE,AYPB,Paiela,PG
PLF,FTTP,Pala,TD
PLH,EGHD,Plymouth,GB
PLK,KPLK,M. Graham Clark - Taney County,US
PLL,SBMN,Ponta Pelada,BR
PLM,WIPP,Sultan Mahmud Badaruddin II Airport,ID
PLN,KPLN,Emmet County Airport,US
PLO,YPLC,Port Lincoln Airport,AU
PLP,MPLP,La Palma,PA
PLQ,EYPA,Palanga International Airport,LT
PLR,KPLR,St Clair County,US
PLS,MBPV,Providenciales International Airport,TC
PLT,SKPL,Plato,CO
PLU,SBBH,Belo Horizonte Airport,BR
PLV,UKHP,Poltava,UA
PLW,WAML,Mutiara Airport,ID
PLX,UASS,Semipalatinsk Airport,KZ
PLY,C65,Plymouth,US
PLZ,FAPE,Port Elizabeth International Airport,ZA
PMA,HTPE,Wawi Airport,TZ
PMB,KPMB,Intermediate,US
PMC,SCTE,El Tepual Airport,CL
PMD,KPMD,La Palmdale Regional Airport,US
PMF,LIMP,Parma Airport,IT
PMG,SBPP,International,BR
PMH,KPMH,Greater Portsmouth Regional,US
PMI,LEPA,Palma de Mallorca Airport,ES
PMK,YPAM,Palm Island Airport,AU
PML,PAAL,AFS,US
PMN,AYPQ,Pumani,PG
PMO,LICJ,Falcone-Borsellino Airport,IT
PMP,AYPJ,Pimaga,PG
PMQ,SAWP,Perito Moreno,AR
PMR,NZPM,Palmerston North Airport,NZ
PMS,OSPR,Palmyra,SY
PMT,SYPM,Paramakotoi,GY
PMV,SVMG,Santiago Marino International Airport,VE
PMW,SBPJ,Palmas Airport,BR
PMX,13MA,Metropolitan,US
PMY,SAVY,El Tehuelche,AR
PMZ,MRPM,Palmar Sur,CR
PNA,LEPP,Pamplona Airport,ES
PNB,SDPE,Porto Nacional,BR
PNC,KPNC,Ponca City,US
PNE,KPNE,North Philadelphia,US
PNG,SSPG,Paranagua,BR
PNH,VDPP,Phnom Penh International Airport,KH
PNI,PTPN,Pohnpei Airport,FM
PNK,WIOO,Supadio International Airport,ID
PNL,LICG,Pantelleria Airport,IT
PNN,KPNN,Princeton,US
PNP,AYGR,Girua Airport,PG
PNQ,VAPO,Pune Airport,IN
PNR,FCPP,Pointe Noire Airport,CG
PNS,KPNS,Pensacola International Airport,US
PNT,SCNT,Teniente J. Gallardo,CL
PNU,U55,Panguitch,US
PNV,EYPP,Panevezys,LT
PNX,KGYI,Grayson County,US
PNY,VOPC,Pondicherry,IN
PNZ,SBPL,Petrolina International Airport,BR
POA,SBPA,Salgado Filho International Airport,BR
POB,KPOB,Pope AFB,US
POC,KPOC,Brackett Field,US
POD,GOSP,Podor,SN
POE,KPOE,Polk AAF,US
POF,KPOF,Earl Fields Memorial,US
POG,FOOG,Port Gentil,GA
POI,SLPO,Potosi,BO
POJ,SNPD,Patos De Minas,BR
POL,FQPB,Pemba Airport,MZ
POM,AYPY,Jacksons International Airport,PG
PON,MGPP,Poptun,GT
POO,SBPC,Pocos De Caldas,BR
POP,MDPP,La Union Airport,DO
POR,EFPO,Pori Airport,FI
POS,TTPP,Piarco International Airport,TT
POT,MKKJ,Ken Jones,JM
POU,KPOU,Dutchess County,US
POV,LZPW,Presov,SK
POW,LJPZ,Portoroz,SI
POX,LFPT,Paris Cergy Pontoise,FR
POY,KPOY,Powell,US
POZ,EPPO,Poznan Airport,PL
PPA,KPPA,Perry Lefors Field,US
PPB,SBDN,A. De Barros Airport,BR
PPC,PAPR,Prospect Creek,US
PPE,MMPE,Puerto Penasco,MX
PPF,KPPF,Tri-City,US
PPG,NSTU,Pago Pago International Airport,AS
PPH,SVPX,Peraitepuy,VE
PPI,YPIR,Port Pirie,AU
PPJ,WIHG,Pulau Panjang,ID
PPK,UACP,Petropavlovsk Airport,KZ
PPL,VNPL,Phaplu,NP
PPM,KPMP,Pompano Beach,US
PPN,SKPP,Guillermo Leon Valencia Airport,CO
PPP,YBPN,Whitsunday Coast Airport,AU
PPQ,NZPP,Paraparaumu Airport,NZ
PPR,WIDE,Pasir Pangarayan,ID
PPS,RPVP,Puerto Princesa International Airport,PH
PPT,NTAA,Tahiti Faa'a Airport,PF
PPU,VYPP,Papun,MM
PPV,19P,Port Protection,US
PPW,EGEP,Papa Westray Airport,GB
PPY,SNZA,Pouso Alegre,BR
PPZ,SVDZ,Puerto Paez,VE
PQC,VVPQ,Phu Quoc Airport,VN
PQI,KPQI,Presque Isle Municipal Airport,US
PQM,MMPQ,Palenque,MX
